time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
471703,0,C26871,N13098,C5808,N15899,6,1,46
471703,0,C26871,N13397,C5808,N13718,6,1,46
471703,0,C26871,N13627,C5808,N23624,6,1,46
471703,0,C26871,N13681,C5808,N23596,6,1,46
471703,0,C26871,N13758,C5808,N8466,6,1,46
471703,0,C26871,N13972,C5808,N32210,6,1,46
471703,0,C26871,N13992,C5808,N1827,6,1,46
471703,0,C26871,N14146,C5808,N13433,6,1,46
471703,0,C26871,N14222,C5808,N20090,6,1,46
471703,0,C26871,N14267,C5808,N35286,6,1,46
471703,0,C26871,N14554,C5808,N30481,6,1,46
471703,0,C26871,N1470,C5808,N21228,6,1,46
471703,0,C26871,N15324,C5808,N9478,6,4,232
471703,0,C26871,N15518,C5808,N13532,6,1,46
471703,0,C26871,N15585,C5808,N18980,6,1,46
471703,0,C26871,N15854,C5808,N683,6,1,46
471703,0,C26871,N15869,C5808,N36207,6,1,46
471703,0,C26871,N16377,C5808,N27869,6,1,46
471703,0,C26871,N16625,C5808,N11799,6,1,46
471703,0,C26871,N16891,C5808,N2228,6,1,46
471703,0,C26871,N16925,C5808,N2493,6,1,46
471703,0,C26871,N16929,C5808,N1385,6,1,46
471703,0,C26871,N16941,C5808,N24386,6,1,46
471703,0,C26871,N16945,C5808,N48263,6,1,46
471703,0,C26871,N16970,C5808,N24339,6,1,46
471703,0,C26871,N17079,C5808,N32798,6,1,46
471703,0,C26871,N17118,C5808,N8872,6,1,46
471703,0,C26871,N17123,C5808,N41769,6,1,46
471703,0,C26871,N17141,C5808,N8002,6,1,46
471703,0,C26871,N17163,C5808,N26365,6,1,46
471703,0,C26871,N17316,C5808,N1075,6,1,46
471703,0,C26871,N17320,C5808,N40921,6,1,46
471703,0,C26871,N17395,C5808,N47620,6,1,46
471703,0,C26871,N17417,C5808,N9284,6,1,46
471703,0,C26871,N17435,C5808,N42396,6,1,46
471703,0,C26871,N17600,C5808,N21893,6,1,46
471703,0,C26871,N17613,C5808,N48262,6,1,46
471703,0,C26871,N17640,C5808,N32433,6,1,46
471703,0,C26871,N17696,C5808,N5901,6,1,46
471703,0,C26871,N17749,C5808,N31585,6,1,46
471703,0,C26871,N17756,C5808,N3516,6,1,46
471703,0,C26871,N17761,C5808,N24095,6,1,46
471703,0,C26871,N17796,C5808,N35492,6,1,46
471703,0,C26871,N17802,C5808,N29233,6,1,46
471703,0,C26871,N17820,C5808,N45129,6,1,46
471703,0,C26871,N17827,C5808,N42284,6,1,46
471703,0,C26871,N17850,C5808,N37252,6,1,46
471703,0,C26871,N17879,C5808,N48259,6,1,46
471703,0,C26871,N17936,C5808,N21994,6,1,46
471703,0,C26871,N17940,C5808,N35408,6,1,46
471703,0,C26871,N17946,C5808,N31834,6,1,46
471703,0,C26871,N17995,C5808,N1376,6,1,46
471703,0,C26871,N18022,C5808,N18905,6,1,46
471703,0,C26871,N18098,C5808,N14373,6,1,46
471703,0,C26871,N18151,C5808,N7620,6,1,46
471703,0,C26871,N18184,C5808,N36108,6,1,46
471703,0,C26871,N18213,C5808,N1798,6,1,46
471703,0,C26871,N18226,C5808,N16031,6,1,46
471703,0,C26871,N18252,C5808,N48261,6,1,46
471703,0,C26871,N18348,C5808,N1640,6,1,46
471703,0,C26871,N18451,C5808,N12932,6,1,46
471703,0,C26871,N18466,C5808,N18253,6,1,46
471703,0,C26871,N18502,C5808,N42737,6,1,46
471703,0,C26871,N18572,C5808,N48277,6,1,46
471703,0,C26871,N18605,C5808,N33859,6,1,46
471703,0,C26871,N18636,C5808,N22998,6,1,46
471703,0,C26871,N1880,C5808,N47676,6,1,46
471703,0,C26871,N18828,C5808,N11836,6,1,46
471703,0,C26871,N18881,C5808,N21905,6,1,46
471703,0,C26871,N18900,C5808,N11655,6,1,46
471703,0,C26871,N18940,C5808,N21026,6,1,46
471703,0,C26871,N18949,C5808,N32111,6,1,46
471703,0,C26871,N18953,C5808,N48266,6,1,46
471703,0,C26871,N18986,C5808,N45162,6,1,46
471703,0,C26871,N18987,C5808,N40396,6,1,46
471703,0,C26871,N18991,C5808,N48268,6,1,46
471703,0,C26871,N19098,C5808,N23846,6,1,46
471703,0,C26871,N19108,C5808,N25309,6,1,46
471703,0,C26871,N19132,C5808,N1610,6,1,46
471703,0,C26871,N19143,C5808,N48256,6,1,46
471703,0,C26871,N19232,C5808,N3004,6,1,46
471703,0,C26871,N1930,C5808,N40540,6,1,46
471703,0,C26871,N19319,C5808,N30210,6,1,46
471703,0,C26871,N19338,C5808,N35577,6,1,46
471703,0,C26871,N19339,C5808,N2738,6,1,46
471703,0,C26871,N19389,C5808,N36400,6,1,46
471703,0,C26871,N19409,C5808,N21806,6,1,46
471703,0,C26871,N19411,C5808,N16436,6,1,46
471703,0,C26871,N19423,C5808,N9699,6,1,46
471703,0,C26871,N19469,C5808,N27513,6,1,46
471703,0,C26871,N19477,C5808,N48269,6,1,46
471703,0,C26871,N19516,C5808,N32629,6,1,46
471703,0,C26871,N19520,C5808,N48270,6,1,46
471703,0,C26871,N19553,C5808,N25791,6,1,46
471703,0,C26871,N19572,C5808,N20767,6,1,46
471703,0,C26871,N1963,C5808,N18867,6,1,46
471703,0,C26871,N19733,C5808,N22337,6,1,46
471703,0,C26871,N19738,C5808,N18968,6,1,46
471703,0,C26871,N19749,C5808,N33485,6,1,46
471703,0,C26871,N19778,C5808,N48260,6,1,46
471703,0,C26871,N19793,C5808,N8522,6,1,46
471703,0,C26871,N19801,C5808,N31480,6,1,46
471703,0,C26871,N20128,C5808,N23557,6,1,46
471703,0,C26871,N20317,C5808,N27285,6,1,46
471703,0,C26871,N20330,C5808,N33250,6,1,46
471703,0,C26871,N20334,C5808,N48258,6,1,46
471703,0,C26871,N20352,C5808,N19040,6,1,46
471703,0,C26871,N20354,C5808,N33889,6,1,46
471703,0,C26871,N20362,C5808,N62,6,1,46
471703,0,C26871,N20408,C5808,N11891,6,1,46
471703,0,C26871,N20465,C5808,N40138,6,1,46
471703,0,C26871,N20470,C5808,N33355,6,1,46
471703,0,C26871,N20472,C5808,N33083,6,1,46
471703,0,C26871,N20483,C5808,N48267,6,1,46
471703,0,C26871,N20525,C5808,N36198,6,1,46
471703,0,C26871,N20568,C5808,N20473,6,1,46
471703,0,C26871,N20579,C5808,N32823,6,1,46
471703,0,C26871,N20795,C5808,N47721,6,1,46
471703,0,C26871,N20804,C5808,N35761,6,1,46
471703,0,C26871,N20843,C5808,N38084,6,1,46
471703,0,C26871,N20856,C5808,N22119,6,1,46
471703,0,C26871,N20865,C5808,N12401,6,1,46
471703,0,C26871,N20877,C5808,N27334,6,1,46
471703,0,C26871,N21012,C5808,N24289,6,1,46
471703,0,C26871,N21038,C5808,N48264,6,1,46
471703,0,C26871,N21043,C5808,N32941,6,1,46
471703,0,C26871,N21061,C5808,N5518,6,1,46
471703,0,C26871,N21091,C5808,N24479,6,1,46
471703,0,C26871,N21134,C5808,N168,6,1,46
471703,0,C26871,N21138,C5808,N9956,6,1,46
471703,0,C26871,N21176,C5808,N42843,6,1,46
471703,0,C26871,N21193,C5808,N33392,6,1,46
471703,0,C26871,N21224,C5808,N48118,6,1,46
471703,0,C26871,N21249,C5808,N29004,6,1,46
471703,0,C26871,N21269,C5808,N45230,6,1,46
471703,0,C26871,N21277,C5808,N7138,6,1,46
471703,0,C26871,N21399,C5808,N18202,6,1,46
471703,0,C26871,N21421,C5808,N27208,6,1,46
471703,0,C26871,N21468,C5808,N7997,6,1,46
471703,0,C26871,N21498,C5808,N44067,6,1,46
471703,0,C26871,N224,C5808,N32127,6,1,46
471703,0,C26871,N228,C5808,N18313,6,1,46
471703,0,C26871,N2306,C5808,N31892,6,1,46
471703,0,C26871,N2357,C5808,N8864,6,1,46
471703,0,C26871,N2538,C5808,N32073,6,1,46
471703,0,C26871,N2777,C5808,N4845,6,1,46
471703,0,C26871,N3156,C5808,N12612,6,1,46
471703,0,C26871,N3241,C5808,N40906,6,1,46
471703,0,C26871,N3248,C5808,N48045,6,1,46
471703,0,C26871,N3418,C5808,N36718,6,1,46
471703,0,C26871,N3561,C5808,N33339,6,1,46
471703,0,C26871,N3742,C5808,N24393,6,1,46
471703,0,C26871,N3792,C5808,N36683,6,1,46
471703,0,C26871,N3911,C5808,N4464,6,1,46
471703,0,C26871,N4169,C5808,N11118,6,1,46
471703,0,C26871,N4567,C5808,N23630,6,1,46
471703,0,C26871,N4590,C5808,N39957,6,1,46
471703,0,C26871,N4771,C5808,N30648,6,1,46
471703,0,C26871,N4953,C5808,N48275,6,1,46
471703,0,C26871,N4965,C5808,N5474,6,1,46
471703,0,C26871,N5217,C5808,N4014,6,1,46
471703,0,C26871,N5218,C5808,N29252,6,1,46
471703,0,C26871,N5226,C5808,N19435,6,1,46
471703,0,C26871,N5313,C5808,N36050,6,1,46
471703,0,C26871,N5552,C5808,N19895,6,1,46
471703,0,C26871,N5585,C5808,N32613,6,1,46
471703,0,C26871,N5697,C5808,N39831,6,1,46
471703,0,C26871,N5741,C5808,N48088,6,1,46
471703,0,C26871,N6002,C5808,N42855,6,1,46
471703,0,C26871,N6172,C5808,N47930,6,1,46
471703,0,C26871,N6357,C5808,N36892,6,1,46
471703,0,C26871,N644,C5808,N36298,6,1,46
471703,0,C26871,N6460,C5808,N33096,6,1,46
471703,0,C26871,N6566,C5808,N19831,6,1,46
471703,0,C26871,N6591,C5808,N40885,6,1,46
471703,0,C26871,N667,C5808,N42939,6,1,46
471703,0,C26871,N6686,C5808,N6005,6,1,46
471703,0,C26871,N6706,C5808,N48010,6,1,46
471703,0,C26871,N6734,C5808,N31431,6,1,46
471703,0,C26871,N6765,C5808,N15628,6,1,46
471703,0,C26871,N677,C5808,N2048,6,1,46
471703,0,C26871,N6770,C5808,N24721,6,1,46
471703,0,C26871,N6777,C5808,N28322,6,1,46
471703,0,C26871,N6807,C5808,N11302,6,1,46
471703,0,C26871,N6832,C5808,N26077,6,1,46
471703,0,C26871,N6863,C5808,N22302,6,1,46
471703,0,C26871,N6891,C5808,N9387,6,1,46
471703,0,C26871,N7045,C5808,N40727,6,1,46
471703,0,C26871,N7065,C5808,N2465,6,1,46
471703,0,C26871,N7259,C5808,N3396,6,1,46
471703,0,C26871,N7882,C5808,N33194,6,1,46
471703,0,C26871,N7916,C5808,N42713,6,1,46
471703,0,C26871,N7963,C5808,N23749,6,1,46
471703,0,C26871,N799,C5808,N41823,6,1,46
471703,0,C26871,N8001,C5808,N23691,6,1,46
471703,0,C26871,N8052,C5808,N20640,6,1,46
471703,0,C26871,N8264,C5808,N39572,6,1,46
471703,0,C26871,N8326,C5808,N28931,6,1,46
471703,0,C26871,N8412,C5808,N1533,6,1,46
471703,0,C26871,N8524,C5808,N42183,6,1,46
471703,0,C26871,N8753,C5808,N18817,6,1,46
471703,0,C26871,N8927,C5808,N36789,6,1,46
471703,0,C26871,N9246,C5808,N22610,6,1,46
471703,0,C26871,N9255,C5808,N41058,6,1,46
471703,0,C26871,N957,C5808,N31299,6,1,46
471703,0,C26871,N9747,C5808,N17404,6,1,46
471703,0,C26871,N9941,C5808,N25096,6,1,46
471703,0,C2719,N14847,C706,80,6,1,46
471703,0,C4174,137,C12399,137,17,2,180
471703,0,C4459,N16128,C1065,88,6,6,2123
471703,0,C4459,N16129,C1065,88,6,6,2119
471703,0,C4459,N67,C625,N36,1,2,120
471703,0,C457,389,C11665,N48255,17,1,193
471703,0,C457,389,C5924,N48253,17,1,193
471703,0,C457,88,C5924,N26710,6,6,2090
471703,0,C457,88,C5924,N26711,6,6,2090
471703,0,C457,88,C5924,N9800,6,6,2074
471703,0,C467,389,C9148,N9704,17,1,193
471703,0,C467,445,C10523,N4897,6,1,46
471703,0,C529,389,C9148,N22755,6,12,7505
471703,0,C529,445,C15129,N14071,6,1,46
471703,0,C529,445,C18179,N330,6,1,46
471703,0,C5808,N10022,C26871,5680,6,1,60
471703,0,C5808,N1075,C26871,N17316,6,1,60
471703,0,C5808,N10957,C26871,5061,6,1,60
471703,0,C5808,N11118,C26871,N4169,6,1,60
471703,0,C5808,N11302,C26871,N6807,6,1,60
471703,0,C5808,N11655,C26871,N18900,6,1,60
471703,0,C5808,N11799,C26871,N16625,6,1,60
471703,0,C5808,N11836,C26871,N18828,6,1,60
471703,0,C5808,N11891,C26871,N20408,6,1,60
471703,0,C5808,N11965,C26871,N6904,6,1,60
471703,0,C5808,N12401,C26871,N20865,6,1,60
471703,0,C5808,N12612,C26871,N3156,6,1,60
471703,0,C5808,N12932,C26871,N18451,6,1,60
471703,0,C5808,N13433,C26871,N14146,6,1,60
471703,0,C5808,N13532,C26871,N15518,6,1,60
471703,0,C5808,N13718,C26871,N13397,6,1,60
471703,0,C5808,N1376,C26871,N17995,6,1,60
471703,0,C5808,N1385,C26871,N16929,6,1,60
471703,0,C5808,N14373,C26871,N18098,6,1,60
471703,0,C5808,N1533,C26871,N8412,6,1,60
471703,0,C5808,N15628,C26871,N6765,6,1,60
471703,0,C5808,N15899,C26871,N13098,6,1,60
471703,0,C5808,N16031,C26871,N18226,6,1,60
471703,0,C5808,N1610,C26871,N19132,6,1,60
471703,0,C5808,N16261,C26871,1813,6,1,60
471703,0,C5808,N1640,C26871,N18348,6,1,60
471703,0,C5808,N16436,C26871,N19411,6,1,60
471703,0,C5808,N16674,C26871,N19314,6,1,60
471703,0,C5808,N168,C26871,N21134,6,1,60
471703,0,C5808,N17404,C26871,N9747,6,1,60
471703,0,C5808,N17548,C26871,N12902,6,1,60
471703,0,C5808,N1798,C26871,N18213,6,1,60
471703,0,C5808,N18202,C26871,N21399,6,1,60
471703,0,C5808,N18253,C26871,N18466,6,1,60
471703,0,C5808,N1827,C26871,N13992,6,1,60
471703,0,C5808,N18313,C26871,N228,6,1,60
471703,0,C5808,N18468,C26871,N15344,6,1,60
471703,0,C5808,N18817,C26871,N8753,6,1,60
471703,0,C5808,N18867,C26871,N1963,6,1,60
471703,0,C5808,N18905,C26871,N18022,6,1,60
471703,0,C5808,N18968,C26871,N19738,6,1,60
471703,0,C5808,N18980,C26871,N15585,6,1,60
471703,0,C5808,N19014,C26871,65,6,1,60
471703,0,C5808,N19040,C26871,N20352,6,1,60
471703,0,C5808,N19435,C26871,N5226,6,1,60
471703,0,C5808,N19666,C26871,N12635,6,1,60
471703,0,C5808,N19831,C26871,N6566,6,1,60
471703,0,C5808,N19895,C26871,N5552,6,1,60
471703,0,C5808,N20090,C26871,N14222,6,1,60
471703,0,C5808,N20473,C26871,N20568,6,1,60
471703,0,C5808,N2048,C26871,N677,6,1,60
471703,0,C5808,N20640,C26871,N8052,6,1,60
471703,0,C5808,N20767,C26871,N19572,6,1,60
471703,0,C5808,N20941,C26871,N20490,6,1,60
471703,0,C5808,N21026,C26871,N18940,6,1,60
471703,0,C5808,N21164,C26871,N21023,6,1,60
471703,0,C5808,N21228,C26871,N1470,6,1,60
471703,0,C5808,N21634,C26871,N10136,6,1,60
471703,0,C5808,N21806,C26871,N19409,6,1,60
471703,0,C5808,N21893,C26871,N17600,6,1,60
471703,0,C5808,N21905,C26871,N18881,6,1,60
471703,0,C5808,N21994,C26871,N17936,6,1,60
471703,0,C5808,N22119,C26871,N20856,6,1,60
471703,0,C5808,N2228,C26871,N16891,6,1,60
471703,0,C5808,N22302,C26871,N6863,6,1,60
471703,0,C5808,N22337,C26871,N19733,6,1,60
471703,0,C5808,N22533,C26871,13783,6,1,60
471703,0,C5808,N22610,C26871,N9246,6,1,60
471703,0,C5808,N22998,C26871,N18636,6,1,60
471703,0,C5808,N23060,C26871,N10776,6,1,60
471703,0,C5808,N23369,C26871,9103,6,1,60
471703,0,C5808,N23487,C26871,N19341,6,1,60
471703,0,C5808,N23557,C26871,N20128,6,1,60
471703,0,C5808,N23596,C26871,N13681,6,1,60
471703,0,C5808,N23624,C26871,N13627,6,1,60
471703,0,C5808,N23630,C26871,N4567,6,1,60
471703,0,C5808,N23691,C26871,N8001,6,1,60
471703,0,C5808,N23749,C26871,N7963,6,1,60
471703,0,C5808,N23846,C26871,N19098,6,1,60
471703,0,C5808,N23970,C26871,N13510,6,1,60
471703,0,C5808,N23989,C26871,N11324,6,1,60
471703,0,C5808,N24095,C26871,N17761,6,1,60
471703,0,C5808,N24289,C26871,N21012,6,1,60
471703,0,C5808,N24312,C26871,7003,6,1,60
471703,0,C5808,N24339,C26871,N16970,6,1,60
471703,0,C5808,N24386,C26871,N16941,6,1,60
471703,0,C5808,N24393,C26871,N3742,6,1,60
471703,0,C5808,N24479,C26871,N21091,6,1,60
471703,0,C5808,N24628,C26871,N8883,6,1,60
471703,0,C5808,N2465,C26871,N7065,6,1,60
471703,0,C5808,N2466,C26871,N12979,6,1,60
471703,0,C5808,N24721,C26871,N6770,6,1,60
471703,0,C5808,N24876,C26871,N10972,6,1,60
471703,0,C5808,N2493,C26871,N16925,6,1,60
471703,0,C5808,N25096,C26871,N9941,6,1,60
471703,0,C5808,N25155,C26871,6004,6,1,60
471703,0,C5808,N25309,C26871,N19108,6,1,60
471703,0,C5808,N25791,C26871,N19553,6,1,60
471703,0,C5808,N26077,C26871,N6832,6,1,60
471703,0,C5808,N26365,C26871,N17163,6,1,60
471703,0,C5808,N2648,C26871,N12860,6,1,60
471703,0,C5808,N27208,C26871,N21421,6,1,60
471703,0,C5808,N27285,C26871,N20317,6,1,60
471703,0,C5808,N27334,C26871,N20877,6,1,60
471703,0,C5808,N2738,C26871,N19339,6,1,60
471703,0,C5808,N27513,C26871,N19469,6,1,60
471703,0,C5808,N27810,C26871,N11294,6,1,60
471703,0,C5808,N27869,C26871,N16377,6,1,60
471703,0,C5808,N28322,C26871,N6777,6,1,60
471703,0,C5808,N2880,C26871,N3377,6,1,60
471703,0,C5808,N28931,C26871,N8326,6,1,60
471703,0,C5808,N29004,C26871,N21249,6,1,60
471703,0,C5808,N29099,C26871,N11287,6,1,60
471703,0,C5808,N29233,C26871,N17802,6,1,60
471703,0,C5808,N29252,C26871,N5218,6,1,60
471703,0,C5808,N29464,C26871,N20413,6,1,60
471703,0,C5808,N29850,C26871,N3958,6,1,60
471703,0,C5808,N3004,C26871,N19232,6,1,60
471703,0,C5808,N30210,C26871,N19319,6,1,60
471703,0,C5808,N30481,C26871,N14554,6,1,60
471703,0,C5808,N30648,C26871,N4771,6,1,60
471703,0,C5808,N31299,C26871,N957,6,1,60
471703,0,C5808,N31431,C26871,N6734,6,1,60
471703,0,C5808,N31465,C26871,N1070,6,1,60
471703,0,C5808,N31480,C26871,N19801,6,1,60
471703,0,C5808,N31585,C26871,N17749,6,1,60
471703,0,C5808,N31834,C26871,N17946,6,1,60
471703,0,C5808,N31836,C26871,5190,6,1,60
471703,0,C5808,N31892,C26871,N2306,6,1,60
471703,0,C5808,N32073,C26871,N2538,6,1,60
471703,0,C5808,N32111,C26871,N18949,6,1,60
471703,0,C5808,N32127,C26871,N224,6,1,60
471703,0,C5808,N32210,C26871,N13972,6,1,60
471703,0,C5808,N32433,C26871,N17640,6,1,60
471703,0,C5808,N32613,C26871,N5585,6,1,60
471703,0,C5808,N32629,C26871,N19516,6,1,60
471703,0,C5808,N32798,C26871,N17079,6,1,60
471703,0,C5808,N32823,C26871,N20579,6,1,60
471703,0,C5808,N32941,C26871,N21043,6,1,60
471703,0,C5808,N33083,C26871,N20472,6,1,60
471703,0,C5808,N33096,C26871,N6460,6,1,60
471703,0,C5808,N33194,C26871,N7882,6,1,60
471703,0,C5808,N33250,C26871,N20330,6,1,60
471703,0,C5808,N33329,C26871,N11690,6,1,60
471703,0,C5808,N33339,C26871,N3561,6,1,60
471703,0,C5808,N33355,C26871,N20470,6,1,60
471703,0,C5808,N33392,C26871,N21193,6,1,60
471703,0,C5808,N33485,C26871,N19749,6,1,60
471703,0,C5808,N33859,C26871,N18605,6,1,60
471703,0,C5808,N33889,C26871,N20354,6,1,60
471703,0,C5808,N3396,C26871,N7259,6,1,60
471703,0,C5808,N3516,C26871,N17756,6,1,60
471703,0,C5808,N35286,C26871,N14267,6,1,60
471703,0,C5808,N35299,C26871,N10811,6,1,60
471703,0,C5808,N35408,C26871,N17940,6,1,60
471703,0,C5808,N35492,C26871,N17796,6,1,60
471703,0,C5808,N35577,C26871,N19338,6,1,60
471703,0,C5808,N35761,C26871,N20804,6,1,60
471703,0,C5808,N36050,C26871,N5313,6,1,60
471703,0,C5808,N36108,C26871,N18184,6,1,60
471703,0,C5808,N36198,C26871,N20525,6,1,60
471703,0,C5808,N36207,C26871,N15869,6,1,60
471703,0,C5808,N36298,C26871,N644,6,1,60
471703,0,C5808,N36400,C26871,N19389,6,1,60
471703,0,C5808,N36683,C26871,N3792,6,1,60
471703,0,C5808,N36718,C26871,N3418,6,1,60
471703,0,C5808,N36789,C26871,N8927,6,1,60
471703,0,C5808,N36892,C26871,N6357,6,1,60
471703,0,C5808,N37252,C26871,N17850,6,1,60
471703,0,C5808,N38084,C26871,N20843,6,1,60
471703,0,C5808,N3941,C26871,N10356,6,1,60
471703,0,C5808,N39572,C26871,N8264,6,1,60
471703,0,C5808,N39831,C26871,N5697,6,1,60
471703,0,C5808,N39925,C26871,N9730,6,1,60
471703,0,C5808,N39938,C26871,444,6,1,60
471703,0,C5808,N39957,C26871,N4590,6,1,60
471703,0,C5808,N40014,C26871,19,6,1,60
471703,0,C5808,N40138,C26871,N20465,6,1,60
471703,0,C5808,N4014,C26871,N5217,6,1,60
471703,0,C5808,N40396,C26871,N18987,6,1,60
471703,0,C5808,N40540,C26871,N1930,6,1,60
471703,0,C5808,N40727,C26871,N7045,6,1,60
471703,0,C5808,N40885,C26871,N6591,6,1,60
471703,0,C5808,N40906,C26871,N3241,6,1,60
471703,0,C5808,N40921,C26871,N17320,6,1,60
471703,0,C5808,N40958,C26871,538,6,1,60
471703,0,C5808,N40967,C26871,N12305,6,1,60
471703,0,C5808,N41058,C26871,N9255,6,1,60
471703,0,C5808,N41769,C26871,N17123,6,1,60
471703,0,C5808,N41823,C26871,N799,6,1,60
471703,0,C5808,N42049,C26871,N19365,6,1,60
471703,0,C5808,N42183,C26871,N8524,6,1,60
471703,0,C5808,N42262,C26871,N10963,6,1,60
471703,0,C5808,N42284,C26871,N17827,6,1,60
471703,0,C5808,N42342,C26871,N10982,6,1,60
471703,0,C5808,N42348,C26871,N21104,6,1,60
471703,0,C5808,N42374,C26871,N19816,6,1,60
471703,0,C5808,N42396,C26871,N17435,6,1,60
471703,0,C5808,N42414,C26871,N10256,6,1,60
471703,0,C5808,N42711,C26871,611,6,1,60
471703,0,C5808,N42713,C26871,N7916,6,1,60
471703,0,C5808,N42737,C26871,N18502,6,1,60
471703,0,C5808,N42843,C26871,N21176,6,1,60
471703,0,C5808,N42855,C26871,N6002,6,1,60
471703,0,C5808,N42939,C26871,N667,6,1,60
471703,0,C5808,N43061,C26871,6346,6,1,60
471703,0,C5808,N4314,C26871,2988,6,1,60
471703,0,C5808,N43903,C26871,N20281,6,1,60
471703,0,C5808,N44067,C26871,N21498,6,1,60
471703,0,C5808,N44091,C26871,N3328,6,1,60
471703,0,C5808,N4464,C26871,N3911,6,1,60
471703,0,C5808,N44862,C26871,N10253,6,1,60
471703,0,C5808,N45129,C26871,N17820,6,1,60
471703,0,C5808,N45162,C26871,N18986,6,1,60
471703,0,C5808,N45230,C26871,N21269,6,1,60
471703,0,C5808,N47537,C26871,N11362,6,1,60
471703,0,C5808,N47540,C26871,204,6,1,60
471703,0,C5808,N47620,C26871,N17395,6,1,60
471703,0,C5808,N47676,C26871,N1880,6,1,60
471703,0,C5808,N47721,C26871,N20795,6,1,60
471703,0,C5808,N47827,C26871,N10477,6,1,60
471703,0,C5808,N47930,C26871,N6172,6,1,60
471703,0,C5808,N48010,C26871,N6706,6,1,60
471703,0,C5808,N48045,C26871,N3248,6,1,60
471703,0,C5808,N48088,C26871,N5741,6,1,60
471703,0,C5808,N48118,C26871,N21224,6,1,60
471703,0,C5808,N48256,C26871,N19143,6,1,60
471703,0,C5808,N48258,C26871,N20334,6,1,60
471703,0,C5808,N48259,C26871,N17879,6,1,60
471703,0,C5808,N48260,C26871,N19778,6,1,60
471703,0,C5808,N48261,C26871,N18252,6,1,60
471703,0,C5808,N48262,C26871,N17613,6,1,60
471703,0,C5808,N48263,C26871,N16945,6,1,60
471703,0,C5808,N48264,C26871,N21038,6,1,60
471703,0,C5808,N48265,C26871,N12701,6,1,60
471703,0,C5808,N48266,C26871,N18953,6,1,60
471703,0,C5808,N48267,C26871,N20483,6,1,60
471703,0,C5808,N48268,C26871,N18991,6,1,60
471703,0,C5808,N48269,C26871,N19477,6,1,60
471703,0,C5808,N48270,C26871,N19520,6,1,60
471703,0,C5808,N48275,C26871,N4953,6,1,60
471703,0,C5808,N48276,C26871,102,6,1,60
471703,0,C5808,N48277,C26871,N18572,6,1,60
471703,0,C5808,N4845,C26871,N2777,6,1,60
471703,0,C5808,N5474,C26871,N4965,6,1,60
471703,0,C5808,N5518,C26871,N21061,6,1,60
471703,0,C5808,N5865,C26871,N10611,6,1,60
471703,0,C5808,N5901,C26871,N17696,6,1,60
471703,0,C5808,N6005,C26871,N6686,6,1,60
471703,0,C5808,N6134,C26871,N12988,6,1,60
471703,0,C5808,N62,C26871,N20362,6,1,60
471703,0,C5808,N683,C26871,N15854,6,1,60
471703,0,C5808,N7138,C26871,N21277,6,1,60
471703,0,C5808,N7234,C26871,N18574,6,1,60
471703,0,C5808,N7273,C26871,57,6,1,60
471703,0,C5808,N7382,C26871,N10515,6,1,60
471703,0,C5808,N7620,C26871,N18151,6,1,60
471703,0,C5808,N766,C26871,N129,6,1,60
471703,0,C5808,N7997,C26871,N21468,6,1,60
471703,0,C5808,N8002,C26871,N17141,6,1,60
471703,0,C5808,N8466,C26871,N13758,6,1,60
471703,0,C5808,N8485,C26871,N19501,6,1,60
471703,0,C5808,N8522,C26871,N19793,6,1,60
471703,0,C5808,N8656,C26871,N11387,6,1,60
471703,0,C5808,N8864,C26871,N2357,6,1,60
471703,0,C5808,N8872,C26871,N17118,6,1,60
471703,0,C5808,N8995,C26871,2101,6,1,60
471703,0,C5808,N9284,C26871,N17417,6,1,60
471703,0,C5808,N9387,C26871,N6891,6,1,60
471703,0,C5808,N9422,C26871,N21039,6,1,60
471703,0,C5808,N9478,C26871,N15324,6,4,210
471703,0,C5808,N9699,C26871,N19423,6,1,60
471703,0,C5808,N9956,C26871,N21138,6,1,60
471703,0,C586,389,C12399,N48257,17,1,193
471703,0,C586,88,C16262,N28256,6,4,417
471703,0,C586,88,C16262,N31098,6,6,2716
471703,0,C586,88,C16262,N9877,6,5,2673
471703,0,C5924,N12855,C1065,389,17,1,193
471703,0,C5924,N26710,C457,88,6,6,2106
471703,0,C5924,N26711,C457,88,6,6,2106
471703,0,C5924,N48252,C625,389,17,1,193
471703,0,C5924,N48253,C457,389,17,1,192
471703,0,C5924,N9800,C457,88,6,6,2098
471703,0,C625,389,C5924,N48252,17,1,195
471703,0,C625,88,C2095,N1021,6,6,2958
471703,0,C625,88,C2095,N31036,6,7,3148
471703,0,C625,88,C2095,N36419,6,7,3148
471703,0,C625,N36,C4459,N36,1,2,120
471703,0,C706,80,C902,N1831,6,4,515
471703,0,C8388,N9583,C1707,N143,6,5,843
471703,0,C8388,N9812,C1707,N143,6,5,843
471703,0,C9148,N22755,C529,389,6,12,3624
471703,0,C9148,N9704,C467,389,17,1,236
471703,0,C9835,N14072,C5030,443,6,5,1548
471703,1,C2633,N3782,C5721,445,6,4,699
471703,1,C5030,443,C9835,N14072,6,4,317
471703,1,C902,N1831,C706,80,6,7,2959
471703,10,C1065,445,C2095,N31038,6,163,32657
471703,10,C2095,N31038,C1065,445,6,168,50663
471703,10,C5030,443,C9835,N7047,6,3,1089
